Stop_ID,Latitude,Longitude
4216,37.77199107,122.4980593
4217,37.77189717,122.5000925
4218,37.77183797,122.4999793
4219,37.77176596,122.5032135
4220,37.77166797,122.5036416
4221,37.77159197,122.5069965
4222,37.77154457,122.5062955
4223,37.77439021,122.4585937
4224,37.77436194,122.458001
4225,37.77545204,122.4500094
4226,37.7754973,122.4494427
4227,37.7713104,122.5107423
4228,37.77140724,122.5093051
4229,37.77593847,122.4462759
4230,37.77584563,122.4466802
4231,37.7731846,122.4722312
4232,37.7730992,122.4720683
4233,37.77503056,122.4531793
4234,37.77510622,122.4524695
4235,37.77484168,122.4543685
4236,37.77476595,122.4550193
4238,37.74421333,122.4528853
4239,37.78177276,122.415219
4240,37.782168,122.412028
4241,37.78171789,122.4139621
4242,37.781545,122.418543
4243,37.781014,122.420746
4245,37.719685,122.4716599
4246,37.72000339,122.4634523
4247,37.71983455,122.4636959
4248,37.71967984,122.4698506
4253,37.71969516,122.4679374
4254,37.71967686,122.4655006
4255,37.78128889,122.4609262
4256,37.78105918,122.4612351
4257,37.78115002,122.4641332
4258,37.78091665,122.4644715
4259,37.78098186,122.4678351
4260,37.78078758,122.4671655
4261,37.78085214,122.4705534
4262,37.78063249,122.4707844
4263,37.78059111,122.4760002
4264,37.78037775,122.4763192
4265,37.78046166,122.4792238
4266,37.78022078,122.4795755
4267,37.78034442,122.4813736
4268,37.78009899,122.4827953
4269,37.78022254,122.4845574
4270,37.77997736,122.4849213
4271,37.78008161,122.4877855
4272,37.77984766,122.4881165
4273,37.7799867,122.4899247
4274,37.7797514,122.4902015
4275,37.77966732,122.4921076
4277,37.77986076,122.4928986
4278,37.77980132,122.4936329
4279,37.77962485,122.4934646
4280,37.77966946,122.4963743
4281,37.77947302,122.4966819
4282,37.77953031,122.5006582
4283,37.77932438,122.4998967
4285,37.77919864,122.50257
4286,37.77910404,122.5061537
4287,37.78140626,122.4586784
4288,37.78116956,122.4585451
4289,37.78293777,122.4430997
4290,37.78224473,122.44998
4291,37.78204785,122.4498117
4292,37.78152439,122.4558131
4293,37.78345197,122.4393198
4294,37.78319625,122.4396742
4295,37.78449986,122.4334216
4296,37.784125,122.4334792
4297,37.78552327,122.4228286
4298,37.78542785,122.4251782
4299,37.78628008,122.4167209
4300,37.78667564,122.4133972
4301,37.78791822,122.4038797
4302,37.7860453,122.4184251
4303,37.78644622,122.4151962
4304,37.78512772,122.4278317
4305,37.78479259,122.4281642
4307,37.76756397,122.4355116
4308,37.76746275,122.4354586
4309,37.76586973,122.4352158
4310,37.76558591,122.4353204
4311,37.76423203,122.4351935
4312,37.76430268,122.4351039
4313,37.76231225,122.4349915
4314,37.76082837,122.4347353
4315,37.76070685,122.4349063
4316,37.75939011,122.4348848
4317,37.75921305,122.4348357
4318,37.75779037,122.4347655
4319,37.75761174,122.4346861
4320,37.7559995,122.4345287
4321,37.75608759,122.4345973
4322,37.75463732,122.4344513
4323,37.7543794,122.4343744
4324,37.75286982,122.4342326
4325,37.75293136,122.4342906
4326,37.75116653,122.4340426
4327,37.75112054,122.4341345
4328,37.74982864,122.4340081
4329,37.7495825,122.4338696
4330,37.7692232,122.4358862
4331,37.76892961,122.4357844
4332,37.75200265,122.4341596
4333,37.75212123,122.4342117
4334,37.7622192,122.4349958
4335,37.74887929,122.451453
4336,37.71022932,122.4377824
4337,37.74615462,122.3867538
4338,37.74580364,122.3872491
4341,37.7062171,122.4689416
4342,37.75375082,122.395881
4343,37.75371893,122.3956643
4345,37.75267732,122.3949246
4346,37.79357707,122.3978189
4347,37.79303401,122.3979503
4350,37.76606861,122.4017126
4351,37.76475796,122.4015008
4352,37.76224527,122.401226
4353,37.76089011,122.4012018
4354,37.75964924,122.4011054
4355,37.75739467,122.400903
4356,37.75493924,122.4007637
4357,37.76353772,122.4014436
4358,37.75808761,122.400963
4359,37.74663551,122.4402994
4360,37.74037361,122.4356583
4361,37.73882776,122.4366796
4362,37.73867319,122.436874
4363,37.74191299,122.4359712
4364,37.74159194,122.4360269
4366,37.74521872,122.4398712
4367,37.74361192,122.4375138
4368,37.74025833,122.4359188
4369,37.74362625,122.4379374
4370,37.75127435,122.4363539
4371,37.75106957,122.4363059
4372,37.74962674,122.4361754
4373,37.74946609,122.4361711
4374,37.74788957,122.4360102
4375,37.74788283,122.4360102
4376,37.7463,122.4358583
4377,37.74622957,122.4358552
4378,37.74466543,122.4356939
4379,37.74465543,122.4357065
4380,37.74327739,122.4356111
4381,37.74305522,122.4355567
4382,37.73863987,122.4346985
4383,37.73799424,122.4346997
4384,37.74711478,122.4359357
4385,37.74706348,122.4359326
4386,37.73336283,122.4341531
4387,37.73325975,122.4343069
4388,37.73440437,122.4338618
4389,37.73437711,122.4339473
4390,37.74885478,122.4361078
4391,37.74870457,122.4360926
4392,37.73829519,122.4362771
4393,37.73823847,122.4357982
4394,37.74167022,122.4354398
4395,37.73815447,122.4371895
4397,37.74180087,122.4354491
4398,37.74556804,122.4357909
4399,37.74547957,122.4357772
4400,37.73875652,122.43473
4402,37.73627273,122.4344095
4403,37.73602468,122.4343178
4404,37.73726718,122.4346692
4405,37.73718179,122.4346422
4406,37.80192822,122.4432942
4407,37.80375732,122.4436879
4408,37.78627265,122.4400721
4409,37.78827784,122.440448
4410,37.78786955,122.4404627
4411,37.80014305,122.4423443
4412,37.79000809,122.4407508
4413,37.79000418,122.4408836
4414,37.78047381,122.438864
4415,37.78033684,122.4388841
4418,37.80094005,122.443097
4421,37.78356972,122.4395868
4422,37.78301583,122.4394114
4423,37.77145233,122.4370778
4424,37.77108863,122.437035
4425,37.77515935,122.4377971
4426,37.7748291,122.4377433
4427,37.79148967,122.4410318
4428,37.77797944,122.4383969
4429,37.77757778,122.4382771
4430,37.80287834,122.4434903
4431,37.77331506,122.4374134
4432,37.77296896,122.4373548
4433,37.78695418,122.4402388
4434,37.78536814,122.4399577
4435,37.78494955,122.439753
4436,37.76937991,122.4105526
4437,37.76972867,122.4032625
4438,37.76988953,122.403458
4439,37.71718426,122.407503
4440,37.72923211,122.3695733
4443,37.75118632,122.4385233
4444,37.75355974,122.4387583
4445,37.79381185,122.3966074
4451,37.76925,122.43354
4453,37.74522653,122.441395
4454,37.74541542,122.4428143
4455,37.74523778,122.4403253
4456,37.72881422,122.3731349
4472,37.7819667,122.4288834
4473,37.78182586,122.4292074
4474,37.78062238,122.4386903
4475,37.7814612,122.4321866
4476,37.78143386,122.4325514
4477,37.7825192,122.4244514
4478,37.7824566,122.4242048
4479,37.78356121,122.4156385
4480,37.78398186,122.4123671
4481,37.78320418,122.4179077
4482,37.78331712,122.417275
4483,37.78381541,122.413989
4484,37.7821584,122.4273598
4485,37.78208616,122.4271002
4486,37.7843701,122.4095594
4487,37.7810917,122.4354945
4488,37.7810205,122.435786
4489,37.78314847,122.4189718
4490,37.78314172,122.4189112
4491,37.7808811,122.4372094
4492,37.78081119,122.4375253
4493,37.7842601,122.4107482
4494,37.78301276,122.4206086
4495,37.7829702,122.4204021
4496,37.78469848,122.4130963
4497,37.7846516,122.4142019
4499,37.78484886,122.4114418
4508,37.79116867,122.3899913
4511,37.79042105,122.3897953
4519,37.792594,122.3910953
4520,37.79202895,122.3910942
4530,37.80831767,122.4103373
4531,37.78323294,122.3883553
4535,37.76057587,122.4382793
4536,37.75898087,122.4381261
4537,37.75740174,122.4379741
4538,37.75576543,122.4378235
4539,37.75581087,122.4378172
4540,37.75435826,122.437667
4541,37.7541813,122.4376687
4542,37.75283565,122.4374039
4543,37.761585,122.438247
4544,37.73112657,122.4746554
4545,37.73107324,122.4743795
4546,37.73110886,122.4724049
4547,37.74237534,122.3874542
4548,37.74913374,122.3969008
4549,37.74898228,122.3968698
4550,37.73875352,122.3807973
4551,37.73876068,122.3811106
4552,37.73769118,122.3792864
4553,37.74066432,122.3844685
4555,37.7419396,122.386342
4556,37.74742957,122.3956922
4557,37.74744161,122.3961608
4558,37.73999303,122.3829389
4559,37.74296551,122.3882643
4560,37.74298128,122.3886047
4561,37.74431292,122.3905478
4562,37.74597809,122.3937669
4564,37.73974291,122.3828549
4565,37.73287689,122.4168851
4566,37.73282567,122.4178207
4567,37.73262222,122.4188513
4568,37.73490272,122.4144951
4571,37.72478534,122.4305996
4572,37.72613247,122.4334284
4573,37.72402822,122.4290118
4574,37.72556384,122.43222
4575,37.71007266,122.393227
4576,37.71101043,122.3950897
4579,37.73839304,122.4339426
4580,37.77573333,122.4230988
4581,37.72717988,122.4163986
4582,37.72707581,122.4166214
4583,37.72661446,122.4186365
4584,37.72652518,122.4185304
4587,37.72619494,122.420288
4588,37.72601471,122.4205135
4589,37.72570012,122.422236
4590,37.72557694,122.4222115
4593,37.72518025,122.4232833
4596,37.72752256,122.4146386
4599,37.8318225,122.525835
4601,37.8320625,122.5283225
4602,37.831718,122.523164
4603,37.80235584,122.4365592
4604,37.79403956,122.434977
4605,37.79382584,122.4348849
4606,37.80445387,122.4371864
4607,37.80441815,122.4370065
4608,37.80103431,122.4362943
4609,37.80093126,122.4364687
4610,37.80300541,122.4368885
4611,37.78162451,122.43241
4612,37.78157227,122.4324061
4613,37.77981807,122.4319878
4614,37.78440652,122.4328984
4615,37.78428723,122.4329945
4616,37.77698322,122.4314106
4617,37.7768966,122.4314671
4618,37.77223246,122.430505
4620,37.77205191,122.4304113
4621,37.77605442,122.431232
4622,37.77562366,122.4311903
4623,37.79266739,122.4345895
4624,37.79222213,122.4345497
4625,37.80550216,122.437312
4626,37.79961622,122.4360201
4627,37.79956044,122.4360627
4628,37.77848073,122.4317426
4629,37.77836988,122.4317803
4630,37.80348005,122.4368135
4631,37.77424319,122.4308994
4632,37.77378626,122.4308217
4633,37.78310773,122.4327917
4634,37.78306946,122.4327559
4635,37.78813036,122.4337092
4636,37.78767733,122.4336466
4637,37.78982204,122.4340062
4638,37.78973327,122.4339861
4640,37.78598953,122.4332718
4641,37.78587521,122.4332747
4642,37.78021829,122.4321285
4643,37.79734978,122.4355584
4645,37.71988628,122.3896217
4646,37.72095929,122.3913712
4647,37.72196103,122.3931051
4648,37.72290138,122.3947872
4649,37.72984503,122.4488395
4650,37.72851168,122.4489228
4651,37.733325,122.4488786
4652,37.73300946,122.448873
4654,37.73411714,122.4487202
4657,37.78398254,122.3988598
4658,37.78233267,122.4009342
4659,37.78040542,122.4031546
4660,37.77865085,122.405358
4661,37.77656492,122.407988
4662,37.7751522,122.4098195
4663,37.7738939,122.4113963
4664,37.77198328,122.4139495
4665,37.77168426,122.4142496
4666,37.76832623,122.4157491
4667,37.76842903,122.4156848
4668,37.76552082,122.4155048
4669,37.76521245,122.4154223
4671,37.76224672,122.4152234
4672,37.76188528,122.4151166
4673,37.75903491,122.4148162
4674,37.75880836,122.4149107
4675,37.75592741,122.414414
4676,37.75537611,122.4144657
4677,37.75268614,122.414156
4678,37.75257907,122.41425
4680,37.75099542,122.414008
4681,37.75083276,122.4139056
4683,37.74916147,122.4138341
4684,37.74845764,122.4137665
4685,37.74840522,122.4136651
4686,37.74686483,122.4136067
4687,37.73895213,122.4131935
4688,37.7388136,122.4133407
4689,37.73548818,122.4136786
4690,37.73485236,122.4136629
4695,37.73637159,122.4135015
4696,37.7359127,122.4136234
4697,37.74706444,122.4135516
4698,37.74520211,122.4133782
4699,37.74524494,122.4134609
4700,37.73743273,122.4133566
4701,37.73721101,122.4135029
4702,37.72168294,122.4821568
4704,37.71513176,122.4730991
4705,37.71592765,122.4743065
4706,37.715914,122.4745889
4707,37.71673824,122.4756974
4709,37.71769382,122.4770421
4710,37.71956412,122.4795976
4712,37.72058559,122.4808224
4714,37.76593188,122.457608
4715,37.76722296,122.4466529
4716,37.76719199,122.4465406
4717,37.76704854,122.4478382
4718,37.76639304,122.4532891
4719,37.76611838,122.4548185
4720,37.76618364,122.4547301
4725,37.7913537,122.3979617
4726,37.79401733,122.3940147
4728,37.83250727,122.5391036
4729,37.80495957,122.4323531
4730,37.77395725,122.4619258
4731,37.77396882,122.4613256
4732,37.77368427,122.4640512
4733,37.77369325,122.4632597
4734,37.77345995,122.4662691
4735,37.77340567,122.4655603
4736,37.77334882,122.4684361
4737,37.77330781,122.4676865
4738,37.77324749,122.4705363
4739,37.77320428,122.4699475
4740,37.77304834,122.474937
4741,37.77302282,122.474091
4742,37.7729607,122.4768591
4743,37.77289,122.4768297
4744,37.77285963,122.4791272
4745,37.7728108,122.4785617
4746,37.77276513,122.4812719
4747,37.77270679,122.4806494
4748,37.7726192,122.4844668
4749,37.77256257,122.4838612
4750,37.77247465,122.4873198
4751,37.77242048,122.4871655
4752,37.77238813,122.489388
4753,37.77232209,122.489262
4754,37.78226878,122.4476737
4755,37.78075433,122.4727226
4756,37.78053458,122.4725753
4757,37.78733326,122.4086083
4758,37.78252646,122.4467718
4759,37.78237054,122.4459797
4760,37.78388938,122.4377131
4761,37.78360729,122.4375814
4762,37.7818696,122.4530336
4763,37.78159033,122.4533892
4764,37.78127785,122.4564791
4765,37.78283131,122.4424648
4766,37.78752805,122.4058082
4767,37.78680946,122.4117449
4768,37.78574786,122.4206014
4769,37.78480015,122.4309789
4770,37.78438523,122.4314459
4771,37.77067264,122.4662825
4772,37.77051609,122.4688067
4773,37.80764803,122.4747114
4776,37.80648315,122.4755086
4777,37.80669,122.4753738
4778,37.80732,122.47523
4779,37.76792355,122.5104668
4780,37.76731107,122.51055
4781,37.74541377,122.5069896
4782,37.73539831,122.506841
4783,37.72238752,122.3954037
4784,37.71827531,122.388294
4785,37.72032088,122.3917507
4786,37.72139221,122.393609
4789,37.71920441,122.4754191
4790,37.71646314,122.4758457
4791,37.71608314,122.4772671
4792,37.72995483,122.4511393
4795,37.71185391,122.4281788
4796,37.71168089,122.4282267
4798,37.7110598,122.426267
4799,37.71074054,122.4258608
4803,37.721138,122.4474423
4805,37.72088507,122.4473808
4808,37.70790592,122.4182419
4809,37.70779151,122.4182787
4810,37.71889332,122.4435431
4811,37.71871406,122.4435463
4816,37.72005837,122.4453219
4817,37.73006133,122.3771817
4818,37.79101,122.4041466
4819,37.79273431,122.404331
4820,37.7946336,122.4048515
4821,37.78832685,122.4035347
4822,37.79611736,122.4051264
4823,37.80697797,122.4072945
4824,37.79743222,122.405569
4826,37.78966235,122.403848
4827,37.72983844,122.3753092
4829,37.70945474,122.4854449
4830,37.71441368,122.4852454
4831,37.71491671,122.4853043
4833,37.7244075,122.4847625
4834,37.71880237,122.4850251
4835,37.71820947,122.4851645
4836,37.71053493,122.4854286
4837,37.71124382,122.4854421
4838,37.72958826,122.4864976
4839,37.72937157,122.486389
4840,37.72624342,122.4841595
4843,37.77299787,122.5100608
4844,37.77168878,122.5098399
4845,37.80628663,122.4221863
4846,37.78309177,122.4175933
4847,37.78165521,122.4172547
4848,37.77891052,122.4165529
4850,37.78086947,122.4171711
4851,37.78500156,122.4179686
4852,37.75853634,122.4640802
4853,37.75846167,122.4640077
4854,37.75854667,122.4657039
4855,37.75844714,122.4660686
4856,37.7583625,122.4680189
4857,37.75834786,122.4681336
4858,37.75832821,122.4699954
4859,37.75830286,122.4700421
4860,37.75909179,122.4723529
4861,37.75911964,122.4726204
4862,37.78914353,122.4154127
4863,37.79106095,122.4159296
4864,37.79290912,122.4161075
4865,37.78634923,122.414885
4866,37.79464618,122.4165266
4867,37.78542538,122.4146873
4868,37.79006359,122.4156283
4869,37.78730885,122.4150918
4870,37.79202583,122.4159887
4871,37.78824942,122.4153048
4872,37.79380422,122.4162916
4873,37.78502101,122.4993789
4876,37.74532673,122.4573361
4877,37.7452462,122.4573392
4878,37.75107102,122.4614388
4879,37.72024534,122.4454071
4881,37.72211693,122.450009
4882,37.72196034,122.4499452
4883,37.71477218,122.4376211
4884,37.71513137,122.4380163
4885,37.71698575,122.4412652
4886,37.71642401,122.4408359
4888,37.71293797,122.4331724
4889,37.71334996,122.433915
4890,37.71422167,122.4359818
4891,37.71398238,122.4358995
4892,37.71566566,122.4392534
4893,37.7157176,122.4396717
4894,37.71282391,122.4317637
4895,37.70708275,122.4152171
4898,37.720752,122.44764
4899,37.70842194,122.4197768
4900,37.70855239,122.4204085
4905,37.7910968,122.4259514
4908,37.72002074,122.4593542
4910,37.72002959,122.4573275
4911,37.72004259,122.4530342
4912,37.72000694,122.4614093
4913,37.72003788,122.4541915
4915,37.72003089,122.4562031
4916,37.71591886,122.4813246
4917,37.715716,122.4781683
4918,37.71532629,122.4798086
4920,37.77791255,122.4229464
4921,37.77748784,122.4260744
4923,37.77835306,122.4195308
4924,37.75494355,122.4403587
4925,37.75407882,122.4412454
4926,37.75239203,122.4424325
4927,37.75229987,122.4424857
4928,37.75078891,122.4427716
4929,37.75070154,122.4426596
4930,37.74924243,122.4426153
4931,37.74920436,122.4425091
4932,37.74844756,122.4425483
4933,37.7482425,122.4426323
4934,37.82985687,122.3752551
4935,37.8281594,122.3772071
4936,37.82979325,122.3734472
4937,37.71218926,122.4159021
4938,37.71201268,122.4158787
4940,37.77090618,122.4402001
4941,37.77260153,122.4270394
4942,37.77249862,122.427349
4943,37.77080854,122.4405793
4944,37.77049641,122.443018
4945,37.77048858,122.4434988
4946,37.76982784,122.4484499
4947,37.76978724,122.4487097
4948,37.76948178,122.4508761
4949,37.76953639,122.450896
4950,37.77128125,122.4373796
4951,37.77129922,122.4367312
4952,37.77208832,122.4308967
4953,37.77209642,122.4305779
4954,37.77317289,122.422576
4955,37.77276916,122.4257368
4956,37.77015043,122.4454187
4958,37.77024447,122.4449826
4959,37.77294991,122.4242411
4960,37.77174151,122.4336669
4961,37.77167726,122.4338619
4962,37.76930576,122.4529558
4963,37.76920694,122.4531549
4964,37.75285754,122.4071628
4966,37.78422434,122.3953632
4967,37.78234415,122.3975247
4968,37.78051132,122.399884
4969,37.77889,122.4021764
4970,37.77711744,122.4044325
4971,37.77546121,122.4064978
4972,37.77389988,122.408429
4973,37.77235596,122.4104561
4976,37.71919339,122.3902381
4979,37.77468,122.4414798
4980,37.77467495,122.4413274
4981,37.77488952,122.43983
4982,37.77490289,122.4396339
4983,37.77644046,122.4281874
4984,37.77640763,122.4276938
4985,37.7742806,122.4443445
4986,37.77429918,122.4445134
4987,37.77371612,122.4492196
4988,37.7735484,122.4494838
4991,37.77515141,122.4380838
4992,37.77516827,122.4376373
4993,37.77602379,122.4314824
4994,37.77599485,122.4309674
4996,37.77704885,122.4232743
4997,37.77777552,122.416818
4998,37.77670402,122.426147
4999,37.77457647,122.4426788
5000,37.77452204,122.4428574
5001,37.77407812,122.4464604
5002,37.77405371,122.4458412
5003,37.77563419,122.4344153
5004,37.77557247,122.4343357
5005,37.77536671,122.436394
5006,37.77534316,122.4364201
5007,37.77323619,122.452514
5009,37.77321267,122.4540952
5011,37.77580814,122.4331369
5012,37.77579814,122.4326078
5013,37.77743448,122.4201524
5014,37.77622023,122.4299298
5015,37.77622557,122.4292297
5017,37.77032592,122.4298797
5018,37.77027245,122.4297516
5029,37.72524238,122.4081324
5030,37.72509675,122.4080294
5031,37.75398156,122.4410456
5032,37.75247086,122.4409284
5033,37.75171788,122.4410218
5034,37.72127983,122.4719017
5036,37.72141429,122.4732221
5037,37.72147866,122.4728056
5038,37.72183613,122.4502371
5039,37.71981738,122.4517158
5040,37.72068825,122.4510406
5041,37.74021233,122.3885176
5042,37.73468341,122.3831298
5043,37.73597533,122.3835198
5044,37.73247294,122.3799722
5045,37.73242061,122.3798399
5046,37.73755584,122.384334
5047,37.73750922,122.384293
5048,37.73892449,122.3862899
5049,37.73902549,122.3865269
5050,37.73327706,122.3819991
5051,37.73338585,122.3821174
5056,37.79027846,122.3938253
5057,37.79172333,122.3929219
5065,37.791152,122.4174408
5068,37.7928877,122.4178407
5071,37.77932806,122.41512
5079,37.78085098,122.4153743
5084,37.790205,122.4172436
5085,37.7918695,122.4175908
5087,37.7827162,122.4157552
5092,37.73822782,122.4065083
5093,37.73815697,122.406763
5094,37.73882176,122.4037307
5095,37.73947081,122.4010811
5096,37.73913641,122.4030279
5097,37.72996318,122.3720064
5098,37.72990933,122.3721486
5099,37.73091184,122.3737325
5100,37.73098624,122.3740632
5101,37.73197667,122.3756208
5102,37.73202333,122.3758311
5103,37.73296807,122.3772188
5104,37.73352809,122.3777586
5106,37.73072544,122.3803794
5107,37.73349168,122.3799255
5108,37.73326507,122.3799069
5110,37.72837929,122.3846736
5111,37.72734785,122.38563
5112,37.72714419,122.385773
5113,37.72613977,122.3868349
5114,37.72630974,122.3867109
5115,37.71703982,122.3893151
5116,37.71802446,122.3909919
5117,37.72920091,122.370114
5118,37.764495,122.4584871
5119,37.76431071,122.4608193
5120,37.76427824,122.4611212
5121,37.76419143,122.4639307
5122,37.76411706,122.4643612
5123,37.76401357,122.465995
5124,37.76448588,122.4581165
5125,37.71617329,122.4954845
5126,37.71610789,122.4954163
5129,37.71685908,122.4976633
5130,37.71674974,122.4974911
5131,37.71928118,122.5000007
5132,37.71872961,122.4998429
5134,37.71356043,122.4713669
5135,37.71073842,122.471389
5136,37.71462576,122.4719399
5138,37.73132804,122.4716275
5139,37.73145857,122.4720806
5140,37.71093476,122.4709322
5141,37.73423595,122.4715249
5142,37.79099458,122.4444996
5143,37.7912295,122.444318
5144,37.79294653,122.4311749
5145,37.7916525,122.4409379
5146,37.7916165,122.4412345
5147,37.79244006,122.4348787
5148,37.7937802,122.4245126
5149,37.79354612,122.4262151
5151,37.79456392,122.4182371
5153,37.79438683,122.4196105
5155,37.79314612,122.4295271
5157,37.7933449,122.4279
5158,37.7941801,122.4213244
5159,37.7903,122.4470776
5160,37.79189103,122.439285
5161,37.7915735,122.4395811
5162,37.79230103,122.4361297
5163,37.79229545,122.436359
5165,37.7939767,122.4227832
5166,37.7940034,122.4233784
5167,37.7926793,122.4335198
5170,37.71875588,122.478485
5171,37.72843629,122.4514261
5172,37.72831279,122.4512647
5173,37.80446822,122.4440001
5176,37.73982758,122.3914906
5177,37.74083953,122.3929944
5178,37.74070839,122.3928821
5179,37.74205109,122.3949838
5180,37.74173629,122.3947187
5181,37.74318266,122.3968752
5182,37.74285532,122.3968568
5185,37.78683634,122.4131347
5186,37.78779554,122.4133696
5187,37.7887002,122.4135647
5189,37.76238677,122.4620763
5190,37.76236887,122.4628219
5191,37.76231576,122.4642847
5192,37.7622381,122.4642271
5193,37.76223933,122.466498
5194,37.76226235,122.4665618
5195,37.76207714,122.469305
5196,37.76210176,122.4693118
5197,37.76191294,122.4724582
5198,37.76187571,122.4739357
5199,37.76175071,122.4767921
5200,37.76170875,122.4773025
5201,37.76158813,122.479975
5202,37.76155567,122.4811967
5203,37.76147067,122.483324
5204,37.7614225,122.4836494
5205,37.76132548,122.4865048
5206,37.76128938,122.4867431
5207,37.76117903,122.4897461
5208,37.76115563,122.489545
5209,37.76103258,122.4929716
5210,37.76099375,122.4932406
5211,37.76074903,122.4994516
5212,37.76072938,122.4991363
5213,37.76060903,122.5025897
5214,37.760572,122.5025967
5215,37.76046645,122.505801
5216,37.760432,122.5058113
5219,37.76203643,122.4703543
5220,37.76200353,122.4703965
5223,37.76032517,122.5076879
5224,37.76095323,122.4955155
5225,37.76086813,122.49593
5226,37.76489645,122.403371
5227,37.75436149,122.4025035
5228,37.75187804,122.4022877
5229,37.7509862,122.4020399
5232,37.73252343,122.3866079
5233,37.73242799,122.3866641
5235,37.77974133,122.389654
5236,37.77958765,122.3903218
5238,37.77630333,122.3936667
5242,37.73092089,122.3794372
5243,37.75094418,122.4611534
5244,37.74724468,122.4588356
5245,37.7485097,122.4590144
5247,37.74806438,122.4589958
5249,37.74409224,122.4563617
5250,37.74416093,122.456521
5253,37.75468431,122.4635727
5254,37.7431554,122.4555977
5255,37.74347276,122.4558146
5256,37.74605627,122.4580738
5257,37.80150743,122.4314011
5258,37.80133709,122.4312923
5259,37.77296261,122.4256238
5260,37.77681175,122.4263605
5261,37.78178027,122.4944904
5263,37.78863549,122.4827822
5272,37.79893179,122.4428042
5273,37.79906652,122.4429849
5274,37.79975221,122.4362762
5275,37.79995919,122.4359389
5276,37.80385926,122.4091367
5277,37.80347129,122.4080335
5278,37.80374926,122.4081722
5279,37.80347742,122.4065568
5280,37.80056077,122.43109
5281,37.800429,122.431407
5282,37.79852437,122.4471209
5283,37.79847497,122.4470046
5284,37.79935161,122.4394941
5285,37.79954715,122.439211
5286,37.80392258,122.4104448
5288,37.73085356,122.3813616
5289,37.73290556,122.3846071
5290,37.73142222,122.3820333
5291,37.7215856,122.4492649
5292,37.7203544,122.4501045
5293,37.7990906,122.4518289
5294,37.79918323,122.4517321
5295,37.76618351,122.4600722
5296,37.76608375,122.4624429
5297,37.76608896,122.4619705
5298,37.76598413,122.4645535
5299,37.76598519,122.4640065
5300,37.76578524,122.4666906
5301,37.76587839,122.4661547
5302,37.76587566,122.4688645
5303,37.76579057,122.4687374
5304,37.76568051,122.4731837
5305,37.76559724,122.4730856
5306,37.7655899,122.4754039
5307,37.76550852,122.4750842
5309,37.7655061,122.4777798
5310,37.76542212,122.4794098
5311,37.76528345,122.4795267
5312,37.76531254,122.4818271
5313,37.76520273,122.4816201
5314,37.76523219,122.483958
5315,37.76511405,122.4834041
5316,37.76512443,122.4861186
5317,37.76502826,122.4855376
5318,37.76502887,122.4882725
5319,37.76488562,122.4887537
5320,37.76489966,122.4904031
5321,37.76484174,122.4925351
5322,37.7647424,122.4919715
5323,37.76472626,122.4947024
5324,37.76410842,122.5073433
5325,37.76607649,122.4580235
5326,37.76578808,122.4709668
5327,37.76569103,122.4708876
5328,37.76417671,122.5100724
5329,37.76392408,122.5094612
5330,37.7307191,122.4314201
5331,37.79716054,122.4470595
5334,37.79060433,122.394601
5335,37.79216401,122.3954283
5336,37.79238685,122.3958859
5337,37.72113336,122.4031456
5338,37.72091292,122.4031051
5339,37.71963597,122.4088699
5340,37.71934,122.4090742
5341,37.72065367,122.4040816
5342,37.72084,122.404284
5343,37.7201705,122.4068897
5344,37.71985,122.4071243
5345,37.71845252,122.4145274
5346,37.71827267,122.4143086
5347,37.71873333,122.4188388
5348,37.71855383,122.4186431
5349,37.72142875,122.4012007
5350,37.72164347,122.4014504
5351,37.72038367,122.4050927
5352,37.72061765,122.4051982
5353,37.71899966,122.4113507
5354,37.71872667,122.4113653
5357,37.78507225,122.4095107
5381,37.77947119,122.4250262
5382,37.7794629,122.4256593
5384,37.77748704,122.4416054
5385,37.77734098,122.441907
5386,37.77764774,122.4399726
5387,37.77757326,122.4401241
5388,37.77697239,122.4447124
5389,37.77784969,122.4381824
5390,37.77777176,122.4385509
5391,37.77865289,122.4320729
5392,37.77863824,122.4314931
5393,37.77969979,122.4238192
5394,37.77963813,122.4237152
5395,37.78070829,122.4156336
5396,37.7806016,122.4159568
5397,37.78050677,122.4173691
5398,37.77933682,122.4266974
5399,37.77921995,122.4270033
5400,37.77826031,122.4349659
5401,37.77820093,122.4352029
5402,37.78028762,122.4190373
5403,37.78019777,122.4188318
5404,37.78008844,122.4206824
5405,37.78004585,122.419958
5406,37.77884778,122.4304881
5407,37.77888078,122.4296473
5420,37.7316805,122.4377691
5422,37.73163612,122.4396218
5423,37.73155164,122.4398254
5424,37.73162306,122.4419031
5425,37.7315494,122.4421054
5426,37.73160314,122.4445892
5427,37.73153154,122.4440041
5428,37.73157372,122.4464715
5429,37.73151138,122.4467531
5430,37.73018123,122.4615752
5431,37.73072373,122.4590697
5432,37.73159571,122.4491687
5433,37.7315119,122.4486458
5434,37.73146565,122.4513499
5435,37.7316037,122.4513868
5436,37.73009932,122.4618539
5437,37.73115432,122.4573659
5438,37.73093915,122.457688
5439,37.73159096,122.4532895
5440,37.73147359,122.4530948
5441,37.73047641,122.4604063
5442,37.73230017,122.4645503
5443,37.73198938,122.4640978
5444,37.73141566,122.4555666
5445,37.73129268,122.4557472
5446,37.71971513,122.4517651
